sentence,entities,character
"Ser Cleos prattled blithely on.“Any man who’d believe that a
Sworn Brother of the Kingsguard would harm a child does not know
the meaning of honor.”,
Lickspittle.","['Cleos', 'Kingsguard', 'Lickspittle']",['cleos']
"If truth be told, Jaime had come to rue heaving
Brandon Stark out that window.Cersei had given him no end of
grief afterward, when the boy refused to die.","['Jaime', 'Brandon Stark']","['jaime', 'brandon']"
"“He was seven,
Jaime,”, she’d berated him.“Even if he understood what he saw, we
should have been able to frighten him into silence.”,
“I didn’t think you’d want—”,
“You never think.",['Jaime'],['jaime']
"“If he wakes we’ll say he
was dreaming, we’ll call him a liar, and should worse come to worst
I’ll kill Ned Stark.”,
“And then what do you imagine Robert will do?”,
“Let Robert do as he pleases.","['Ned Stark', 'Robert', 'Robert']","['ned', 'robert', 'robert']"
"High
rocky blu�s rose twenty feet above them, crowned by stands of
beech, oak, and chestnut.Jaime spied a watchtower on the heights
ahead, growing taller with every stroke of the oars.",['Jaime'],['jaime']
"Long before
they were upon it, he knew that it stood abandoned, its weathered
stones overgrown with climbing roses.
When the wind shifted, Ser Cleos helped the big wench run up the
sail, a sti� triangle of striped red-and-blue canvas.",['Ser Cleos'],['cleos']
"Tully colors, sure
to cause them grief if they encountered any Lannister forces on the
river, but it was the only sail they had.Brienne took the rudder.
","['Lannister', 'Brienne']",['brienne']
"Jaime threw out the leeboard, his chains rattling as he moved.After
that, they made better speed, with wind and current both favoring
their �ight.“We could save a deal of traveling if you delivered me
to my father instead of my brother,”, he pointed out.
",['Jaime'],['jaime']
"“Lady Catelyn’s daughters are in King’s Landing.I will return
with the girls or not at all.”,
Jaime turned to Ser Cleos.“Cousin, lend me your knife.”,
“No.”, The woman tensed.","['Lady Catelyn’s', 'King’s Landing', 'Jaime']","['catelyn', 'jaime']"
"“I will not have you armed.”, Her voice
was as unyielding as stone.
She fears me, even in irons.“Cleos, it seems I must ask you to
shave me.Leave the beard, but take the hair o� my head.”,
“You’d be shaved bald?”, asked Cleos Frey.
",['Cleos Frey'],['cleos']
"“The realm knows Jaime Lannister as a beardless knight with
long golden hair.A bald man with a �lthy yellow beard may pass
unnoticed.I’d sooner not be recognized while I’m in irons.”,
The dagger was not as sharp as it might have been.","['Jaime Lannister', 'I’d']",['jaime']
"Cleos hacked
away manfully, sawing and ripping his way through the mats and
tossing the hair over the side.The golden curls �oated on the
surface of the water, gradually falling astern.","['Cleos', 'The golden curls �']",['cleos']
"As the tangles
vanished, a louse went crawling down his neck.Jaime caught it and
crushed it against his thumbnail.Ser Cleos picked others from his
scalp and �icked them into the water.",['Cleos'],['cleos']
"Jaime doused his head and
made Ser Cleos whet the blade before he let him scrape away the
last inch of yellow stubble.When that was done, they trimmed back
his beard as well.
",['Cleos'],['cleos']
"The re�ection in the water was a man he did not know.I don’t look as much like Cersei this way.She’ll
hate that.
By midday, Ser Cleos had fallen asleep.",['Ser Cleos'],['cleos']
"Of the folk who lived there they saw
no sign.Birds �ew overhead, or cried out from the trees along the
shore, and Jaime glimpsed silvery �sh kni�ng through the water.
",['Jaime'],['jaime']
"towerhouse.The men gazed at them with dull eyes, and went back
to their labors once they decided the ski� was no threat.
Brienne seemed to have a keen eye for the dangers, though, and
always seemed to �nd the channel.",['Brienne'],['brienne']
"When Jaime complimented her
on her knowledge of the river, she looked at him suspiciously and
said, “I do not know the river.Tarth is an island.I learned to
manage oars and sail before I ever sat a horse.”,
Ser Cleos sat up and rubbed at his eyes.","['Jaime', 'Cleos']","['jaime', 'cleos']"
"“Gods, my arms are sore.
I hope the wind lasts.”, He sni�ed at it.“I smell rain.”,
Jaime would welcome a good rain.The dungeons of Riverrun
were not the cleanest place in the Seven Kingdoms.","['Jaime', 'Riverrun']",['jaime']
"By now he must
smell like an overripe cheese.
Cleos squinted downriver.“Smoke.”,
A thin grey �nger crooked them on.It was rising from the south
bank several miles on, twisting and curling.",['Cleos'],['cleos']
"Below, Jaime made out
the smouldering remains of a large building, and a live oak full of
dead women.
The crows had scarcely started on their corpses.The thin ropes
cut deeply into the soft �esh of their throats, and when the wind
blew they twisted and swayed.",['Jaime'],['jaime']
"“This was not chivalrously done,”,
said Brienne when they were close enough to see it clearly.“No true
knight would condone such wanton butchery.”,
“True knights see worse every time they ride to war, wench,”,
said Jaime.","['Brienne', 'Jaime']","['brienne', 'jaime']"
"“And do worse, yes.”,
Brienne turned the rudder toward the shore.“I’ll leave no
innocents to be food for crows.”,
“A heartless wench.Crows need to eat as well.",['Brienne'],['brienne']
"Stay to the river
and leave the dead alone, woman.”,
They landed upstream of where the great oak leaned out over the
water.As Brienne lowered the sail, Jaime climbed out, clumsy in his
chains.",['Brienne'],['brienne']
"I was
too bloody long in Hoster Tully’s dungeon.
Brienne and Cleos dragged the ski� onto the bank.The corpses
hung above their heads, ripening in death like foul fruit.","['Hoster Tully’s', 'Brienne', 'Cleos']","['hoster', 'brienne', 'cleos']"
"“One of us
will need to cut them down,”, the wench said.
“I’ll climb.”, Jaime waded ashore, clanking.“Just get these chains
o�.”,
The wench was staring up at one of the dead women.",['Jaime'],['jaime']
"“They Lay With Lions,”, he read.
“Oh, yes, woman, this was most unchivalrously done … but by your
side, not mine.I wonder who they were, these women?”,
“Tavern wenches,”, said Ser Cleos Frey.",['Ser Cleos Frey'],['cleos']
"“This was an inn, I
remember it now.Smoke still rose from the ashes.
Jaime left brothels and whores to his brother Tyrion; Cersei was
the only woman he had ever wanted.","['Jaime', 'Tyrion']","['jaime', 'tyrion']"
"“The girls pleasured some of
my lord father’s soldiers, it would seem.Perhaps served them food
and drink.“This is Bracken land.Lord Jonos
might have ordered them killed.","['Bracken', 'Jonos']","['bracken', 'jonos']"
"My father burned his castle, I fear
he loves us not.”,
“It might be Marq Piper’s work,”, said Ser Cleos.“Or that wisp o’
the wood Beric Dondarrion, though I’d heard he kills only soldiers.
","['Marq Piper’s', 'Ser Cleos']","['marq', 'cleos']"
"Perhaps a band of Roose Bolton’s northmen?”,
“Bolton was defeated by my father on the Green Fork.”,
“But not broken,”, said Ser Cleos.“He came south again when
Lord Tywin marched against the fords.","['Roose Bolton’s', 'Bolton', 'the Green Fork', 'Ser Cleos', 'Tywin']","['roose', 'cleos', 'tywin']"
"“Brienne,”, he said,
granting her the courtesy of the name in the hopes that she might
listen, “if Lord Bolton holds Harrenhal, both the Trident and the
kingsroad are likely watched.”,
He thought he saw a touch of uncertainty in her big blue eyes.
","['Brienne', 'Bolton', 'Harrenhal', 'Trident']",['brienne']
"The word at Riverrun was
that he’d taken Harrenhal from Ser Amory Lorch.”,
Jaime liked the sound of that not at all.“You are under my protection.They’d need to kill me.”,
“I shouldn’t think that would trouble them.”","['Riverrun', 'Ser Amory Lorch', 'Jaime']","['amory', 'jaime']"
",
“I am as good a �ghter as you,”, she said defensively.“I was one
of King Renly’s chosen seven.With his own hands, he cloaked me
with the striped silk of the Rainbow Guard.”,
“The Rainbow Guard?","['King Renly’s', 'the Rainbow Guard']",['renly']
"Flies swarmed around the
bodies as they fell, and the stench grew worse with each one she
dropped.“This is a deal of trouble to take for whores,”, Ser Cleos
complained.",['Ser Cleos'],['cleos']
"“What are we supposed to dig with?We have no
spades, and I will not use my sword, I—”,
Brienne gave a shout.She jumped down rather than climbing.“To
the boat.",['Brienne'],['brienne']
"Be quick.There’s a sail.”,
They made what haste they could, though Jaime could hardly
run, and had to be pulled back up into the ski� by his cousin.
Brienne shoved o� with an oar and raised sail hurriedly.","['Jaime', 'Brienne']","['jaime', 'brienne']"
"Brienne’s big mouth worked soundlessly, giving her the look of a
cow chewing its cud.“Faster, ser.”,
The inn soon vanished behind them, and they lost sight of the top
of the sail as well, but that meant nothing.",['Brienne'],['brienne']
"Once the pursuers swung
around the loop they would become visible again.“We can hope the
noble Tullys will stop to bury the dead whores, I suppose.”, The
prospect of returning to his cell did not appeal to Jaime.","['Tullys', 'Jaime']",['jaime']
"Just when they were starting to hope that somehow they might
have left behind the pursuit, the distant sail became visible again.
Ser Cleos paused in his stroke.",['Cleos'],['cleos']
"“The Others take them.”, He wiped
sweat from his brow.
“Row!”, Brienne said.
“That is a river galley coming after us,”, Jaime announced after
he’d watched for a while.","['Brienne', 'Jaime']","['brienne', 'jaime']"
"And larger sails
than ours.We cannot outrun her.”,
Ser Cleos froze at his oars.“Eighteen, you said?”,
“Six for each of us.I’d want eight, but these bracelets hinder me
somewhat.”, Jaime held up his wrists.","['Cleos', 'Jaime']","['cleos', 'jaime']"
"“Unless the Lady Brienne
would be so kind as to unshackle me?”,
She ignored him, putting all her e�ort into her stroke.
“We had half a night’s start on them,”, Jaime said.","['Lady Brienne', 'Jaime']","['brienne', 'jaime']"
"We ought to be able to kill a good many of
them.”,
Ser Cleos gaped.“But … there are eighteen.”,
“At the least.More likely twenty or twenty-�ve.”,
His cousin groaned.",['Cleos'],['cleos']
"“We can’t hope to defeat eighteen.”,
“Did I say we could?The best we can hope for is to die with
swords in our hands.”, He was perfectly sincere.Jaime Lannister had
",['Jaime Lannister'],['jaime']
"never been afraid of death.
Brienne broke o� rowing.Sweat had stuck strands of her �ax-
colored hair to her forehead, and her grimace made her look
homelier than ever.",['Brienne'],['brienne']
"Or would be, if she had any teats to speak of.“Then protect
me, wench.She was gaining visibly, the men on her deck crowding
forward as she came on.Metal glinted in their hands, and Jaime
could see bows as well.",['Jaime'],['jaime']
"In his day Ser Robin Ryger had been a
notably tenacious �ghter, but his day was done; he was of an age
with Hoster Tully, and had grown old with his lord.
","['Ser Robin Ryger', 'Hoster Tully']","['robin', 'hoster']"
"Riverrun’s captain of guards.When the boats were �fty yards apart, Jaime cupped his hands
around his mouth and shouted back over the water.“Come to wish
me godspeed, Ser Robin?”,
“Come to take you back, Kingslayer,”, Ser Robin Ryger bellowed.
","['Riverrun', 'Jaime', 'Ser Robin', 'Kingslayer', 'Ser Robin Ryger']","['jaime', 'robin', 'robin']"
"“How is it that you’ve lost your golden hair?”,
“I hope to blind my enemies with the sheen o� my head.It’s worked
well enough for you.”,
Ser Robin was unamused.",['Ser Robin'],['robin']
